DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,1996,342562,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,1997,332643,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,1998,322864,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,1999,302692,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2000,285277,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2001,279635,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2002,271315,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2003,268405,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2004,261033,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2005,247009,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2006,236183,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2007,227239,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2008,214267,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2009,207584,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2010,198034,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2011,189356,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2012,184252,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2013,182480,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2014,177345,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2015,170888,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2016,169270,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2017,171799,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2018,177899,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2019,184594,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2020,194444,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2021,198029,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2022,200600,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,F,PL,2023,198226,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,1995,349198,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,1996,356280,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,1997,348378,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,1998,335802,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,1999,315394,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2000,300710,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2001,292573,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2002,285155,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2003,281393,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2004,274447,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2005,258145,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2006,247011,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2007,236411,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2008,223772,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2009,218419,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2010,208042,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2011,200047,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2012,193656,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2013,192041,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2014,186760,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2015,180223,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2016,178055,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2017,181615,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2018,186986,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2019,194381,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2020,204586,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2021,207802,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2022,210521,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,M,PL,2023,209671,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,1995,682952,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,1996,698842,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,1997,681021,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,1998,658666,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,1999,618086,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2000,585987,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2001,572208,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2002,556470,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2003,549798,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2004,535480,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2005,505154,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2006,483194,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2007,463650,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2008,438039,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2009,426003,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2010,406076,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2011,389403,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2012,377908,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2013,374521,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2014,364105,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2015,351111,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2016,347325,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2017,353414,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2018,364885,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2019,378975,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2020,399030,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2021,405831,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2022,411121,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y12,T,PL,2023,407897,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,1995,318977,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,1996,333488,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,1997,342364,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,1998,332475,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,1999,322714,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2000,301184,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2001,285044,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2002,279503,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2003,271189,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2004,268322,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2005,260956,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2006,246946,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2007,236037,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2008,227106,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2009,214165,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2010,205941,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2011,197967,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2012,189272,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2013,184135,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2014,182283,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2015,177203,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2016,170741,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2017,169270,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2018,171787,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2019,177879,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2020,184636,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2021,184653,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2022,197959,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,F,PL,2023,200687,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,1995,332957,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,1996,348897,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,1997,356017,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,1998,348135,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,1999,335599,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2000,315513,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2001,300482,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2002,292411,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2003,284995,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2004,281277,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2005,274366,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2006,258085,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2007,246849,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2008,236288,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2009,223612,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2010,216980,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2011,207934,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2012,199931,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2013,193525,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2014,191820,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2015,186610,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2016,180063,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2017,178032,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2018,181584,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2019,187008,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2020,194356,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2021,194230,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2022,207726,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,M,PL,2023,210578,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,1995,651934,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,1996,682385,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,1997,698381,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,1998,680610,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,1999,658313,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2000,616697,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2001,585526,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2002,571914,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2003,556184,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2004,549599,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2005,535322,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2006,505031,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2007,482886,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2008,463394,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2009,437777,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2010,422921,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2011,405901,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2012,389203,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2013,377660,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2014,374103,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2015,363813,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2016,350804,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2017,347302,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2018,353371,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2019,364887,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2020,378992,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2021,378883,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2022,405685,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y13,T,PL,2023,411265,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,1995,326912,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,1996,318732,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,1997,333271,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,1998,342143,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,1999,332295,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2000,323256,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2001,300978,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2002,284897,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2003,279331,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2004,271070,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2005,268250,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2006,260895,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2007,246823,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2008,235872,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2009,226990,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2010,212783,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2011,205853,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2012,197843,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2013,189183,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2014,183945,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2015,182125,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2016,177102,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2017,170732,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2018,169204,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2019,171812,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2020,177911,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2021,175462,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2022,184585,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,F,PL,2023,198010,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,1995,339466,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,1996,332594,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,1997,348630,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,1998,355756,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,1999,347860,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2000,338481,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2001,315245,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2002,300271,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2003,292161,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2004,284839,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2005,281165,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2006,274255,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2007,257873,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2008,246635,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2009,236121,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2010,222227,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2011,216876,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2012,207802,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2013,199794,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2014,193327,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2015,191648,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2016,186458,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2017,180023,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2018,177999,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2019,181580,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2020,187045,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2021,184552,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2022,194190,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,M,PL,2023,207787,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,1995,666378,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,1996,651326,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,1997,681901,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,1998,697899,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,1999,680155,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2000,661737,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2001,616223,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2002,585168,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2003,571492,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2004,555909,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2005,549415,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2006,535150,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2007,504696,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2008,482507,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2009,463111,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2010,435010,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2011,422729,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2012,405645,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2013,388977,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2014,377272,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2015,373773,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2016,363560,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2017,350755,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2018,347203,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2019,353392,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2020,364956,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2021,360014,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2022,378775,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y14,T,PL,2023,405797,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y15,F,PL,1995,320796,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y15,F,PL,1996,326641,
